timestamp,store_id,store_name,wait_time,num_1,num_2,num_3,num_4,togo_numbers,last_time
2026-04-21 11:49:27,0015,新生店,85,1069,3059,5016,7009,0070,0
2026-04-21 11:50:29,0003,復興店,80,1092,3036,5012,7001,"0140,0132",0
2026-04-21 11:50:29,0005,天母店,30,1053,3030,5007,7005,"0079,0105,56-1,53-1",0
2026-04-21 11:50:29,0006,新竹店,25,1031,3015,5001,7006,0024,0
2026-04-21 11:50:29,0007,101店,25,1079,3043,5020,7008,"0020,0094,0095",0
2026-04-21 11:50:29,0008,台中店,30,1079,3030,5011,7004,"0012,0072,0127,0090",0
2026-04-21 11:50:29,0009,板橋店,40,1048,3022,5009,7003,"0004,0051,0076",0
2026-04-21 11:50:29,0010,高雄店,60,1066,3037,5014,7013,"0064,0107",0
2026-04-21 11:50:29,0011,南西店,30,1090,3030,5009,7008,"32-2,0038,0076,0061",0
2026-04-21 11:50:29,0012,A4店,5,1037,3010,5004,7001,0045,0
2026-04-21 11:50:29,0013,A13店,0,1037,3015,5005,7000,,0
2026-04-21 11:50:29,0015,新生店,65,1072,3062,5018,7009,,0
2026-04-21 11:51:32,0003,復興店,80,1094,3036,5012,7001,"0140,0132",0
2026-04-21 11:51:32,0005,天母店,30,1056,3030,5007,7005,"0079,0105,56-1,53-1",0
2026-04-21 11:51:32,0006,新竹店,25,1031,3015,5001,7006,0024,0
2026-04-21 11:51:32,0008,台中店,30,1080,3031,5011,7004,"0012,0072,0127,0090",0
2026-04-21 11:51:32,0009,板橋店,40,1048,3023,5009,7003,"0004,0051,0076",0
2026-04-21 11:51:32,0010,高雄店,60,1068,3037,5014,7013,"0064,0107",0
2026-04-21 11:51:32,0011,南西店,30,1091,3030,5009,7008,"32-2,0038,0076,0061",0
2026-04-21 11:51:32,0012,A4店,5,1037,3010,5005,7001,0045,0
2026-04-21 11:51:32,0013,A13店,0,1037,3015,5005,7000,,0
2026-04-21 11:51:32,0015,新生店,65,1075,3066,5018,7009,,0
2026-04-21 11:52:49,0003,復興店,80,1094,3036,5012,7001,"0140,0132",0
2026-04-21 11:52:49,0005,天母店,30,1056,3031,5007,7005,"0079,0105,56-1,53-1",0
2026-04-21 11:52:49,0006,新竹店,30,1033,3015,5001,7006,0024,0
2026-04-21 11:52:49,0007,101店,25,1080,3043,5020,7008,"0020,0094,0095",0
2026-04-21 11:52:49,0008,台中店,30,1082,3031,5011,7004,"0012,0072,0127,0090,0084",0
2026-04-21 11:52:49,0009,板橋店,40,1049,3025,5011,7003,"0004,0076",0
2026-04-21 11:52:49,0010,高雄店,60,1069,3037,5014,7013,"0064,0107",0
2026-04-21 11:52:49,0011,南西店,35,1092,3030,5009,7008,"32-2,0038,0076,0061",0
2026-04-21 11:52:49,0012,A4店,5,1037,3010,5006,7001,0045,0
2026-04-21 11:52:49,0013,A13店,0,1038,3017,5005,7000,,0
2026-04-21 11:52:49,0015,新生店,65,1079,3066,5019,7011,,0
2026-04-21 11:53:51,0003,復興店,70,1094,3036,5013,7001,"0140,0132",0
2026-04-21 11:53:51,0005,天母店,30,1058,3032,5009,7005,"0079,0105,56-1,53-1",0
2026-04-21 11:53:51,0006,新竹店,30,1033,3015,5001,7006,0024,0
2026-04-21 11:53:51,0007,101店,25,1080,3044,5021,7008,"0020,0094,0095",0
2026-04-21 11:53:51,0008,台中店,30,1083,3031,5011,7004,"0012,0072,0127,0090,0084",0
2026-04-21 11:53:51,0009,板橋店,40,1050,3026,5011,7003,"0004,0076",0
2026-04-21 11:53:51,0010,高雄店,60,1069,3038,5014,7015,"0064,0107",0
2026-04-21 11:53:51,0011,南西店,35,1092,3030,5009,7008,"32-2,0038,0076,0061",0
2026-04-21 11:53:51,0012,A4店,5,1038,3010,5006,7001,0045,0
2026-04-21 11:53:51,0013,A13店,0,1039,3019,5005,7000,,0
2026-04-21 11:53:51,0015,新生店,65,1080,3066,5019,7011,,0
